Datetime,Watts
22-12-2021 - 11:55:51.368,12
22-12-2021 - 11:55:51.378,12
22-12-2021 - 11:55:51.385,12
22-12-2021 - 11:55:51.395,12
22-12-2021 - 11:55:51.401,12
22-12-2021 - 11:55:51.411,12
22-12-2021 - 11:55:51.418,12
22-12-2021 - 11:55:51.428,12
22-12-2021 - 11:55:51.434,12
22-12-2021 - 11:55:51.445,12
22-12-2021 - 11:55:51.451,12
22-12-2021 - 11:55:51.461,12
22-12-2021 - 11:55:51.469,12
22-12-2021 - 11:55:51.478,12
22-12-2021 - 11:55:51.485,12
22-12-2021 - 11:55:51.495,12
22-12-2021 - 11:55:51.510,12
22-12-2021 - 11:55:51.517,12
22-12-2021 - 11:55:51.522,12
22-12-2021 - 11:55:51.534,11
22-12-2021 - 11:55:51.539,11
22-12-2021 - 11:55:51.551,11
22-12-2021 - 11:55:51.561,11
22-12-2021 - 11:55:51.567,12
22-12-2021 - 11:55:51.572,12
22-12-2021 - 11:55:51.579,11
22-12-2021 - 11:55:51.585,11
22-12-2021 - 11:55:51.599,11
22-12-2021 - 11:55:51.603,11
22-12-2021 - 11:55:51.611,12
22-12-2021 - 11:55:51.617,11
22-12-2021 - 11:55:51.628,11
22-12-2021 - 11:55:51.635,11
22-12-2021 - 11:55:51.643,11
22-12-2021 - 11:55:51.650,11
22-12-2021 - 11:55:51.655,11
22-12-2021 - 11:55:51.669,11
22-12-2021 - 11:55:51.676,11
22-12-2021 - 11:55:51.685,11
22-12-2021 - 11:55:51.695,11
22-12-2021 - 11:55:51.702,11
22-12-2021 - 11:55:51.710,11
22-12-2021 - 11:55:51.716,11
22-12-2021 - 11:55:51.721,11
22-12-2021 - 11:55:51.729,11
22-12-2021 - 11:55:51.735,11
22-12-2021 - 11:55:51.745,11
22-12-2021 - 11:55:51.752,11
22-12-2021 - 11:55:51.766,11
22-12-2021 - 11:55:51.771,11
22-12-2021 - 11:55:51.786,11
22-12-2021 - 11:55:51.791,11
22-12-2021 - 11:55:51.798,11
22-12-2021 - 11:55:51.808,11
22-12-2021 - 11:55:51.815,11
22-12-2021 - 11:55:51.819,11
22-12-2021 - 11:55:51.826,11
22-12-2021 - 11:55:51.832,11
22-12-2021 - 11:55:51.842,10
22-12-2021 - 11:55:51.849,10
22-12-2021 - 11:55:51.854,10
22-12-2021 - 11:55:51.861,10
22-12-2021 - 11:55:51.872,10
22-12-2021 - 11:55:51.882,10
22-12-2021 - 11:55:51.888,10
22-12-2021 - 11:55:51.903,10
22-12-2021 - 11:55:51.909,10
22-12-2021 - 11:55:51.920,10
22-12-2021 - 11:55:51.929,10
22-12-2021 - 11:55:51.935,10
22-12-2021 - 11:55:51.940,10
22-12-2021 - 11:55:51.947,10
22-12-2021 - 11:55:51.956,10
22-12-2021 - 11:55:51.968,10
22-12-2021 - 11:55:51.973,10
22-12-2021 - 11:55:51.980,10
22-12-2021 - 11:55:51.991,10
22-12-2021 - 11:55:51.998,10
22-12-2021 - 11:55:52.003,10
22-12-2021 - 11:55:52.011,10
22-12-2021 - 11:55:52.016,10
22-12-2021 - 11:55:52.021,10
22-12-2021 - 11:55:52.035,10
22-12-2021 - 11:55:52.039,10
22-12-2021 - 11:55:52.048,10
22-12-2021 - 11:55:52.053,10
22-12-2021 - 11:55:52.060,10
22-12-2021 - 11:55:52.067,10
22-12-2021 - 11:55:52.073,10
22-12-2021 - 11:55:52.088,10
22-12-2021 - 11:55:52.096,10
22-12-2021 - 11:55:52.100,10
22-12-2021 - 11:55:52.112,10
22-12-2021 - 11:55:52.118,10
22-12-2021 - 11:55:52.132,10
22-12-2021 - 11:55:52.138,10
22-12-2021 - 11:55:52.150,10
22-12-2021 - 11:55:52.155,10
22-12-2021 - 11:55:52.168,10
22-12-2021 - 11:55:52.173,10
22-12-2021 - 11:55:52.180,11
22-12-2021 - 11:55:52.190,10
22-12-2021 - 11:55:52.197,11
22-12-2021 - 11:55:52.203,11
22-12-2021 - 11:55:52.212,11
22-12-2021 - 11:55:52.218,11
22-12-2021 - 11:55:52.222,11
22-12-2021 - 11:55:52.236,11
22-12-2021 - 11:55:52.242,11
22-12-2021 - 11:55:52.253,11
22-12-2021 - 11:55:52.260,11
22-12-2021 - 11:55:52.267,11
22-12-2021 - 11:55:52.272,11
22-12-2021 - 11:55:52.287,11
22-12-2021 - 11:55:52.296,11
22-12-2021 - 11:55:52.301,11
22-12-2021 - 11:55:52.309,11
22-12-2021 - 11:55:52.321,11
22-12-2021 - 11:55:52.331,11
22-12-2021 - 11:55:52.337,11
22-12-2021 - 11:55:52.349,11
22-12-2021 - 11:55:52.354,11
22-12-2021 - 11:55:52.369,11
22-12-2021 - 11:55:52.379,11
22-12-2021 - 11:55:52.385,11
22-12-2021 - 11:55:52.399,11
22-12-2021 - 11:55:52.404,11
22-12-2021 - 11:55:52.417,11
22-12-2021 - 11:55:52.422,11
22-12-2021 - 11:55:52.429,11
22-12-2021 - 11:55:52.440,11
22-12-2021 - 11:55:52.447,11
22-12-2021 - 11:55:52.451,11
22-12-2021 - 11:55:52.462,11
22-12-2021 - 11:55:52.469,11
22-12-2021 - 11:55:52.474,11
22-12-2021 - 11:55:52.489,11
22-12-2021 - 11:55:52.498,11
22-12-2021 - 11:55:52.504,11
22-12-2021 - 11:55:52.517,11
22-12-2021 - 11:55:52.522,11
22-12-2021 - 11:55:52.535,11
22-12-2021 - 11:55:52.548,11
22-12-2021 - 11:55:52.552,11
22-12-2021 - 11:55:52.559,11
22-12-2021 - 11:55:52.570,11
22-12-2021 - 11:55:52.577,11
22-12-2021 - 11:55:52.582,11
22-12-2021 - 11:55:52.588,11
22-12-2021 - 11:55:52.602,11
22-12-2021 - 11:55:52.608,11
22-12-2021 - 11:55:52.620,11
22-12-2021 - 11:55:52.625,11
22-12-2021 - 11:55:52.637,11
22-12-2021 - 11:55:52.645,11
22-12-2021 - 11:55:52.653,11
22-12-2021 - 11:55:52.661,11
22-12-2021 - 11:55:52.666,11
22-12-2021 - 11:55:52.671,11
22-12-2021 - 11:55:52.686,11
22-12-2021 - 11:55:52.693,11
22-12-2021 - 11:55:52.705,11
22-12-2021 - 11:55:52.713,11
22-12-2021 - 11:55:52.718,11
22-12-2021 - 11:55:52.724,11
22-12-2021 - 11:55:52.731,11
22-12-2021 - 11:55:52.738,11
22-12-2021 - 11:55:52.751,11
22-12-2021 - 11:55:52.755,11
22-12-2021 - 11:55:52.763,11
22-12-2021 - 11:55:52.768,11
22-12-2021 - 11:55:52.775,11
22-12-2021 - 11:55:52.787,11
22-12-2021 - 11:55:52.793,11
22-12-2021 - 11:55:52.803,11
22-12-2021 - 11:55:52.810,11
22-12-2021 - 11:55:52.815,11
22-12-2021 - 11:55:52.821,11
22-12-2021 - 11:55:52.834,11
22-12-2021 - 11:55:52.838,11
22-12-2021 - 11:55:52.845,11
22-12-2021 - 11:55:52.851,11
22-12-2021 - 11:55:52.857,11
22-12-2021 - 11:55:52.864,11
22-12-2021 - 11:55:52.870,11
22-12-2021 - 11:55:52.884,11
22-12-2021 - 11:55:52.891,11
22-12-2021 - 11:55:52.900,11
22-12-2021 - 11:55:52.905,11
22-12-2021 - 11:55:52.912,11
22-12-2021 - 11:55:52.919,12
22-12-2021 - 11:55:52.925,12
22-12-2021 - 11:55:52.936,12
22-12-2021 - 11:55:52.942,12
22-12-2021 - 11:55:52.949,12
22-12-2021 - 11:55:52.955,12
22-12-2021 - 11:55:52.969,12
22-12-2021 - 11:55:52.975,12
22-12-2021 - 11:55:52.982,12
22-12-2021 - 11:55:52.988,12
22-12-2021 - 11:55:53.001,12
22-12-2021 - 11:55:53.007,12
22-12-2021 - 11:55:53.019,12
22-12-2021 - 11:55:53.024,12
22-12-2021 - 11:55:53.036,12
22-12-2021 - 11:55:53.043,12
22-12-2021 - 11:55:53.048,12
22-12-2021 - 11:55:53.053,12
22-12-2021 - 11:55:53.067,12
22-12-2021 - 11:55:53.071,12
22-12-2021 - 11:55:53.084,12
22-12-2021 - 11:55:53.090,12
22-12-2021 - 11:55:53.098,12
22-12-2021 - 11:55:53.105,12
22-12-2021 - 11:55:53.112,12
22-12-2021 - 11:55:53.118,12
22-12-2021 - 11:55:53.124,12
22-12-2021 - 11:55:53.136,13
22-12-2021 - 11:55:53.145,13
22-12-2021 - 11:55:53.150,13
22-12-2021 - 11:55:53.155,12
22-12-2021 - 11:55:53.169,12
22-12-2021 - 11:55:53.176,12
22-12-2021 - 11:55:53.182,12
22-12-2021 - 11:55:53.187,12
22-12-2021 - 11:55:53.200,12
22-12-2021 - 11:55:53.205,12
22-12-2021 - 11:55:53.212,12
22-12-2021 - 11:55:53.219,12
22-12-2021 - 11:55:53.224,12
22-12-2021 - 11:55:53.236,12
22-12-2021 - 11:55:53.244,12
22-12-2021 - 11:55:53.249,12
22-12-2021 - 11:55:53.254,12
22-12-2021 - 11:55:53.268,12
22-12-2021 - 11:55:53.274,12
22-12-2021 - 11:55:53.285,12
22-12-2021 - 11:55:53.291,12
22-12-2021 - 11:55:53.308,12
22-12-2021 - 11:55:53.316,12
22-12-2021 - 11:55:53.321,12
22-12-2021 - 11:55:53.329,12
22-12-2021 - 11:55:53.334,12
22-12-2021 - 11:55:53.340,12
22-12-2021 - 11:55:53.352,12
22-12-2021 - 11:55:53.360,12
22-12-2021 - 11:55:53.366,12
22-12-2021 - 11:55:53.372,12
22-12-2021 - 11:55:53.379,12
22-12-2021 - 11:55:53.385,12
22-12-2021 - 11:55:53.391,12
22-12-2021 - 11:55:53.402,12
22-12-2021 - 11:55:53.409,12
22-12-2021 - 11:55:53.415,12
22-12-2021 - 11:55:53.420,12
22-12-2021 - 11:55:53.434,12
22-12-2021 - 11:55:53.440,12
22-12-2021 - 11:55:53.451,12
22-12-2021 - 11:55:53.458,12
22-12-2021 - 11:55:53.468,12
22-12-2021 - 11:55:53.476,12
22-12-2021 - 11:55:53.482,12
22-12-2021 - 11:55:53.487,12
22-12-2021 - 11:55:53.504,12
22-12-2021 - 11:55:53.513,12
22-12-2021 - 11:55:53.520,12
22-12-2021 - 11:55:53.528,12
22-12-2021 - 11:55:53.534,12
22-12-2021 - 11:55:53.546,12
22-12-2021 - 11:55:53.550,12
22-12-2021 - 11:55:53.557,12
22-12-2021 - 11:55:53.568,12
22-12-2021 - 11:55:53.575,12
22-12-2021 - 11:55:53.581,12
22-12-2021 - 11:55:53.586,12
22-12-2021 - 11:55:53.593,12
22-12-2021 - 11:55:53.605,12
22-12-2021 - 11:55:53.611,13
22-12-2021 - 11:55:53.616,13
22-12-2021 - 11:55:53.621,13
22-12-2021 - 11:55:53.627,13
22-12-2021 - 11:55:53.639,13
22-12-2021 - 11:55:53.647,13
22-12-2021 - 11:55:53.661,13
22-12-2021 - 11:55:53.669,13
22-12-2021 - 11:55:53.683,13
22-12-2021 - 11:55:53.694,13
22-12-2021 - 11:55:53.701,13
22-12-2021 - 11:55:53.711,13
22-12-2021 - 11:55:53.718,13
22-12-2021 - 11:55:53.724,13
22-12-2021 - 11:55:53.731,13
22-12-2021 - 11:55:53.736,12
22-12-2021 - 11:55:53.744,12
22-12-2021 - 11:55:53.750,12
22-12-2021 - 11:55:53.759,12
22-12-2021 - 11:55:53.765,12
22-12-2021 - 11:55:53.770,12
22-12-2021 - 11:55:53.778,12
22-12-2021 - 11:55:53.785,12
22-12-2021 - 11:55:53.799,12
22-12-2021 - 11:55:53.803,12
22-12-2021 - 11:55:53.810,12
22-12-2021 - 11:55:53.817,12
22-12-2021 - 11:55:53.826,12
22-12-2021 - 11:55:53.831,12
22-12-2021 - 11:55:53.842,12
22-12-2021 - 11:55:53.849,12
22-12-2021 - 11:55:53.855,12
22-12-2021 - 11:55:53.868,12
22-12-2021 - 11:55:53.874,12
22-12-2021 - 11:55:53.880,12
22-12-2021 - 11:55:53.885,12
22-12-2021 - 11:55:53.899,12
22-12-2021 - 11:55:53.915,12
22-12-2021 - 11:55:53.920,12
22-12-2021 - 11:55:53.933,12
22-12-2021 - 11:55:53.938,12
22-12-2021 - 11:55:53.945,12
22-12-2021 - 11:55:53.951,12
22-12-2021 - 11:55:53.956,12
22-12-2021 - 11:55:53.969,12
22-12-2021 - 11:55:53.976,12
22-12-2021 - 11:55:53.980,12
22-12-2021 - 11:55:53.986,12
22-12-2021 - 11:55:53.999,12
22-12-2021 - 11:55:54.004,11
22-12-2021 - 11:55:54.011,12
22-12-2021 - 11:55:54.017,11
22-12-2021 - 11:55:54.028,11
22-12-2021 - 11:55:54.035,11
22-12-2021 - 11:55:54.041,11
22-12-2021 - 11:55:54.047,11
22-12-2021 - 11:55:54.052,11
22-12-2021 - 11:55:54.060,11
22-12-2021 - 11:55:54.070,11
22-12-2021 - 11:55:54.079,11
22-12-2021 - 11:55:54.084,11
22-12-2021 - 11:55:54.089,11
22-12-2021 - 11:55:54.096,11
22-12-2021 - 11:55:54.102,11
22-12-2021 - 11:55:54.118,11
22-12-2021 - 11:55:54.124,11
22-12-2021 - 11:55:54.136,11
22-12-2021 - 11:55:54.143,11
22-12-2021 - 11:55:54.148,11
22-12-2021 - 11:55:54.154,11
22-12-2021 - 11:55:54.161,11
22-12-2021 - 11:55:54.168,11
22-12-2021 - 11:55:54.175,11
22-12-2021 - 11:55:54.185,11
22-12-2021 - 11:55:54.191,11
22-12-2021 - 11:55:54.202,10
22-12-2021 - 11:55:54.210,10
22-12-2021 - 11:55:54.215,10
22-12-2021 - 11:55:54.220,10
22-12-2021 - 11:55:54.234,10
22-12-2021 - 11:55:54.238,10
22-12-2021 - 11:55:54.245,10
22-12-2021 - 11:55:54.257,10
22-12-2021 - 11:55:54.263,10
22-12-2021 - 11:55:54.268,10
22-12-2021 - 11:55:54.275,10
22-12-2021 - 11:55:54.285,10
22-12-2021 - 11:55:54.292,10
22-12-2021 - 11:55:54.299,10
22-12-2021 - 11:55:54.305,10
22-12-2021 - 11:55:54.316,10
22-12-2021 - 11:55:54.323,10
22-12-2021 - 11:55:54.335,10
22-12-2021 - 11:55:54.342,10
22-12-2021 - 11:55:54.348,10
22-12-2021 - 11:55:54.353,10
22-12-2021 - 11:55:54.367,10
22-12-2021 - 11:55:54.374,10
22-12-2021 - 11:55:54.385,10
22-12-2021 - 11:55:54.392,10
22-12-2021 - 11:55:54.397,10
22-12-2021 - 11:55:54.402,10
22-12-2021 - 11:55:54.415,10
22-12-2021 - 11:55:54.420,10
22-12-2021 - 11:55:54.426,10
22-12-2021 - 11:55:54.439,10
22-12-2021 - 11:55:54.445,10
22-12-2021 - 11:55:54.451,10
22-12-2021 - 11:55:54.456,10
22-12-2021 - 11:55:54.469,10
22-12-2021 - 11:55:54.475,10
22-12-2021 - 11:55:54.480,10
22-12-2021 - 11:55:54.485,10
22-12-2021 - 11:55:54.498,10
22-12-2021 - 11:55:54.505,10
22-12-2021 - 11:55:54.515,10
22-12-2021 - 11:55:54.526,10
22-12-2021 - 11:55:54.533,10
22-12-2021 - 11:55:54.547,10
22-12-2021 - 11:55:54.552,10
22-12-2021 - 11:55:54.559,10
22-12-2021 - 11:55:54.569,10
22-12-2021 - 11:55:54.575,10
22-12-2021 - 11:55:54.580,10
22-12-2021 - 11:55:54.585,10
22-12-2021 - 11:55:54.599,9
22-12-2021 - 11:55:54.605,9
22-12-2021 - 11:55:54.612,9
22-12-2021 - 11:55:54.617,9
22-12-2021 - 11:55:54.622,9
22-12-2021 - 11:55:54.629,9
22-12-2021 - 11:55:54.640,9
22-12-2021 - 11:55:54.648,9
22-12-2021 - 11:55:54.653,9
22-12-2021 - 11:55:54.666,9
22-12-2021 - 11:55:54.671,9
22-12-2021 - 11:55:54.678,9
22-12-2021 - 11:55:54.689,9
22-12-2021 - 11:55:54.695,9
22-12-2021 - 11:55:54.700,9
22-12-2021 - 11:55:54.714,9
22-12-2021 - 11:55:54.720,9
22-12-2021 - 11:55:54.733,9
22-12-2021 - 11:55:54.747,9
22-12-2021 - 11:55:54.752,9
22-12-2021 - 11:55:54.759,9
22-12-2021 - 11:55:54.765,9
22-12-2021 - 11:55:54.770,9
22-12-2021 - 11:55:54.778,9
22-12-2021 - 11:55:54.783,9
22-12-2021 - 11:55:54.793,10
22-12-2021 - 11:55:54.800,10
22-12-2021 - 11:55:54.805,10
22-12-2021 - 11:55:54.812,10
22-12-2021 - 11:55:54.817,9
22-12-2021 - 11:55:54.822,9
22-12-2021 - 11:55:54.829,10
22-12-2021 - 11:55:54.840,9
22-12-2021 - 11:55:54.846,10
22-12-2021 - 11:55:54.851,10
22-12-2021 - 11:55:54.857,10
22-12-2021 - 11:55:54.868,10
22-12-2021 - 11:55:54.876,10
22-12-2021 - 11:55:54.881,10
22-12-2021 - 11:55:54.886,10
22-12-2021 - 11:55:54.899,10
22-12-2021 - 11:55:54.905,10
22-12-2021 - 11:55:54.912,10
22-12-2021 - 11:55:54.921,10
22-12-2021 - 11:55:54.929,10
22-12-2021 - 11:55:54.935,10
22-12-2021 - 11:55:54.948,10
22-12-2021 - 11:55:54.953,10
22-12-2021 - 11:55:54.967,10
22-12-2021 - 11:55:54.973,10
22-12-2021 - 11:55:54.983,10
22-12-2021 - 11:55:54.988,10
22-12-2021 - 11:55:54.995,10
22-12-2021 - 11:55:55.006,10
22-12-2021 - 11:55:55.013,10
22-12-2021 - 11:55:55.019,10
22-12-2021 - 11:55:55.032,10
22-12-2021 - 11:55:55.037,10
22-12-2021 - 11:55:55.045,10
22-12-2021 - 11:55:55.054,10
22-12-2021 - 11:55:55.061,10
22-12-2021 - 11:55:55.066,10
22-12-2021 - 11:55:55.077,10
22-12-2021 - 11:55:55.082,10
22-12-2021 - 11:55:55.092,10
22-12-2021 - 11:55:55.099,10
22-12-2021 - 11:55:55.104,10
22-12-2021 - 11:55:55.111,11
22-12-2021 - 11:55:55.117,11
22-12-2021 - 11:55:55.126,11
22-12-2021 - 11:55:55.132,11
22-12-2021 - 11:55:55.143,11
22-12-2021 - 11:55:55.149,11
22-12-2021 - 11:55:55.164,11
22-12-2021 - 11:55:55.168,11
22-12-2021 - 11:55:55.181,11
22-12-2021 - 11:55:55.186,11
22-12-2021 - 11:55:55.199,11
22-12-2021 - 11:55:55.204,11
22-12-2021 - 11:55:55.211,11
22-12-2021 - 11:55:55.222,11
22-12-2021 - 11:55:55.229,11
22-12-2021 - 11:55:55.234,11
22-12-2021 - 11:55:55.241,11
22-12-2021 - 11:55:55.247,11
22-12-2021 - 11:55:55.252,11
22-12-2021 - 11:55:55.267,11
22-12-2021 - 11:55:55.272,11
22-12-2021 - 11:55:55.285,11
22-12-2021 - 11:55:55.292,11
22-12-2021 - 11:55:55.298,11
22-12-2021 - 11:55:55.303,11
22-12-2021 - 11:55:55.320,11
22-12-2021 - 11:55:55.328,11
22-12-2021 - 11:55:55.333,11
22-12-2021 - 11:55:55.340,11
22-12-2021 - 11:55:55.346,11
22-12-2021 - 11:55:55.351,11
22-12-2021 - 11:55:55.360,11
22-12-2021 - 11:55:55.366,11
22-12-2021 - 11:55:55.373,11
22-12-2021 - 11:55:55.383,11
22-12-2021 - 11:55:55.389,11
22-12-2021 - 11:55:55.401,11
22-12-2021 - 11:55:55.408,11
22-12-2021 - 11:55:55.418,11
22-12-2021 - 11:55:55.424,11
22-12-2021 - 11:55:55.435,11
22-12-2021 - 11:55:55.441,11
22-12-2021 - 11:55:55.447,11
22-12-2021 - 11:55:55.451,11
22-12-2021 - 11:55:55.465,11
22-12-2021 - 11:55:55.468,11
22-12-2021 - 11:55:55.482,11
22-12-2021 - 11:55:55.487,11
22-12-2021 - 11:55:55.494,11
22-12-2021 - 11:55:55.502,11
22-12-2021 - 11:55:55.515,11
22-12-2021 - 11:55:55.530,11
22-12-2021 - 11:55:55.535,11
22-12-2021 - 11:55:55.549,11
22-12-2021 - 11:55:55.558,11
22-12-2021 - 11:55:55.565,11
22-12-2021 - 11:55:55.575,11
22-12-2021 - 11:55:55.581,11
22-12-2021 - 11:55:55.591,11
22-12-2021 - 11:55:55.598,11
22-12-2021 - 11:55:55.603,11
22-12-2021 - 11:55:55.610,11
22-12-2021 - 11:55:55.616,11
22-12-2021 - 11:55:55.622,11
22-12-2021 - 11:55:55.629,11
22-12-2021 - 11:55:55.634,11
22-12-2021 - 11:55:55.647,11
22-12-2021 - 11:55:55.652,11
22-12-2021 - 11:55:55.660,11
22-12-2021 - 11:55:55.667,11
22-12-2021 - 11:55:55.679,11
22-12-2021 - 11:55:55.684,11
22-12-2021 - 11:55:55.697,11
22-12-2021 - 11:55:55.702,11
22-12-2021 - 11:55:55.709,11
22-12-2021 - 11:55:55.715,11
22-12-2021 - 11:55:55.724,11
22-12-2021 - 11:55:55.732,11
22-12-2021 - 11:55:55.738,11
22-12-2021 - 11:55:55.746,11
22-12-2021 - 11:55:55.752,11
22-12-2021 - 11:55:55.765,11
22-12-2021 - 11:55:55.769,11
22-12-2021 - 11:55:55.777,11
22-12-2021 - 11:55:55.782,11
22-12-2021 - 11:55:55.789,11
22-12-2021 - 11:55:55.797,11
22-12-2021 - 11:55:55.802,11
22-12-2021 - 11:55:55.810,11
22-12-2021 - 11:55:55.815,11
22-12-2021 - 11:55:55.822,11
22-12-2021 - 11:55:55.833,11
22-12-2021 - 11:55:55.840,11
22-12-2021 - 11:55:55.847,11
22-12-2021 - 11:55:55.851,12
22-12-2021 - 11:55:55.864,12
22-12-2021 - 11:55:55.875,12
22-12-2021 - 11:55:55.881,12
22-12-2021 - 11:55:55.886,12
22-12-2021 - 11:55:55.892,12
22-12-2021 - 11:55:55.902,12
22-12-2021 - 11:55:55.910,12
22-12-2021 - 11:55:55.917,12
22-12-2021 - 11:55:55.928,12
22-12-2021 - 11:55:55.933,12
22-12-2021 - 11:55:55.946,12
22-12-2021 - 11:55:55.952,12
22-12-2021 - 11:55:55.965,12
22-12-2021 - 11:55:55.970,12
22-12-2021 - 11:55:55.978,12
22-12-2021 - 11:55:55.984,12
22-12-2021 - 11:55:55.996,12
22-12-2021 - 11:55:56.001,12
22-12-2021 - 11:55:56.007,12
22-12-2021 - 11:55:56.014,12
22-12-2021 - 11:55:56.025,12
22-12-2021 - 11:55:56.031,12
22-12-2021 - 11:55:56.041,12
22-12-2021 - 11:55:56.047,12
22-12-2021 - 11:55:56.057,12
22-12-2021 - 11:55:56.064,12
22-12-2021 - 11:55:56.074,12
22-12-2021 - 11:55:56.080,12
22-12-2021 - 11:55:56.090,12
22-12-2021 - 11:55:56.099,12
22-12-2021 - 11:55:56.111,12
22-12-2021 - 11:55:56.116,12
22-12-2021 - 11:55:56.131,12
22-12-2021 - 11:55:56.138,12
22-12-2021 - 11:55:56.144,12
22-12-2021 - 11:55:56.149,12
22-12-2021 - 11:55:56.164,12
22-12-2021 - 11:55:56.168,12
22-12-2021 - 11:55:56.175,12
22-12-2021 - 11:55:56.181,12
22-12-2021 - 11:55:56.190,12
22-12-2021 - 11:55:56.197,12
22-12-2021 - 11:55:56.207,12
22-12-2021 - 11:55:56.213,12
22-12-2021 - 11:55:56.224,12
22-12-2021 - 11:55:56.230,12
22-12-2021 - 11:55:56.240,12
22-12-2021 - 11:55:56.247,12
22-12-2021 - 11:55:56.252,12
22-12-2021 - 11:55:56.266,12
22-12-2021 - 11:55:56.271,12
22-12-2021 - 11:55:56.282,12
22-12-2021 - 11:55:56.288,12
22-12-2021 - 11:55:56.299,12
22-12-2021 - 11:55:56.306,12
22-12-2021 - 11:55:56.313,12
22-12-2021 - 11:55:56.320,12
22-12-2021 - 11:55:56.329,12
22-12-2021 - 11:55:56.335,12
22-12-2021 - 11:55:56.344,12
22-12-2021 - 11:55:56.350,12
22-12-2021 - 11:55:56.365,12
22-12-2021 - 11:55:56.369,12
22-12-2021 - 11:55:56.376,12
22-12-2021 - 11:55:56.382,12
22-12-2021 - 11:55:56.395,12
22-12-2021 - 11:55:56.401,12
22-12-2021 - 11:55:56.410,12
22-12-2021 - 11:55:56.415,12
22-12-2021 - 11:55:56.421,12
22-12-2021 - 11:55:56.433,12
22-12-2021 - 11:55:56.440,12
22-12-2021 - 11:55:56.445,12
22-12-2021 - 11:55:56.451,12
22-12-2021 - 11:55:56.464,12
22-12-2021 - 11:55:56.474,12
22-12-2021 - 11:55:56.481,12
22-12-2021 - 11:55:56.486,12
22-12-2021 - 11:55:56.492,12
22-12-2021 - 11:55:56.505,12
22-12-2021 - 11:55:56.511,12
22-12-2021 - 11:55:56.517,13
22-12-2021 - 11:55:56.523,12
22-12-2021 - 11:55:56.538,12
22-12-2021 - 11:55:56.545,12
22-12-2021 - 11:55:56.550,12
22-12-2021 - 11:55:56.558,12
22-12-2021 - 11:55:56.563,12
22-12-2021 - 11:55:56.568,12
22-12-2021 - 11:55:56.582,12
22-12-2021 - 11:55:56.591,12
22-12-2021 - 11:55:56.598,12
22-12-2021 - 11:55:56.612,12
22-12-2021 - 11:55:56.616,12
22-12-2021 - 11:55:56.629,12
22-12-2021 - 11:55:56.634,12
22-12-2021 - 11:55:56.646,12
22-12-2021 - 11:55:56.650,12
22-12-2021 - 11:55:56.665,11
22-12-2021 - 11:55:56.679,11
22-12-2021 - 11:55:56.683,12
22-12-2021 - 11:55:56.690,12
22-12-2021 - 11:55:56.698,12
22-12-2021 - 11:55:56.702,12
22-12-2021 - 11:55:56.710,12
22-12-2021 - 11:55:56.720,11
22-12-2021 - 11:55:56.727,11
22-12-2021 - 11:55:56.735,11
22-12-2021 - 11:55:56.744,11
22-12-2021 - 11:55:56.749,11
22-12-2021 - 11:55:56.758,11
22-12-2021 - 11:55:56.763,11
22-12-2021 - 11:55:56.768,11
22-12-2021 - 11:55:56.776,11
22-12-2021 - 11:55:56.781,11
22-12-2021 - 11:55:56.791,11
22-12-2021 - 11:55:56.798,11
22-12-2021 - 11:55:56.803,11
22-12-2021 - 11:55:56.811,11
22-12-2021 - 11:55:56.816,11
22-12-2021 - 11:55:56.823,11
22-12-2021 - 11:55:56.829,11
22-12-2021 - 11:55:56.834,11
22-12-2021 - 11:55:56.848,11
22-12-2021 - 11:55:56.852,11
22-12-2021 - 11:55:56.859,11
22-12-2021 - 11:55:56.865,11
22-12-2021 - 11:55:56.871,11
22-12-2021 - 11:55:56.882,11
22-12-2021 - 11:55:56.889,11
22-12-2021 - 11:55:56.899,11
22-12-2021 - 11:55:56.907,11
22-12-2021 - 11:55:56.912,11
22-12-2021 - 11:55:56.918,11
22-12-2021 - 11:55:56.932,11
22-12-2021 - 11:55:56.941,11
22-12-2021 - 11:55:56.947,11
22-12-2021 - 11:55:56.952,11
22-12-2021 - 11:55:56.960,11
22-12-2021 - 11:55:56.966,11
22-12-2021 - 11:55:56.974,11
22-12-2021 - 11:55:56.979,10
22-12-2021 - 11:55:56.984,10
22-12-2021 - 11:55:56.997,10
22-12-2021 - 11:55:57.008,10
22-12-2021 - 11:55:57.014,10
22-12-2021 - 11:55:57.019,10
22-12-2021 - 11:55:57.026,10
22-12-2021 - 11:55:57.037,10
22-12-2021 - 11:55:57.044,10
22-12-2021 - 11:55:57.050,10
22-12-2021 - 11:55:57.064,10
22-12-2021 - 11:55:57.074,11
22-12-2021 - 11:55:57.081,11
22-12-2021 - 11:55:57.095,11
22-12-2021 - 11:55:57.099,11
22-12-2021 - 11:55:57.112,11
22-12-2021 - 11:55:57.118,11
22-12-2021 - 11:55:57.126,11
22-12-2021 - 11:55:57.131,11
22-12-2021 - 11:55:57.148,11
22-12-2021 - 11:55:57.158,11
22-12-2021 - 11:55:57.164,11
22-12-2021 - 11:55:57.171,11
22-12-2021 - 11:55:57.183,11
22-12-2021 - 11:55:57.190,11
22-12-2021 - 11:55:57.196,11
22-12-2021 - 11:55:57.201,11
22-12-2021 - 11:55:57.215,11
22-12-2021 - 11:55:57.219,11
22-12-2021 - 11:55:57.226,11
22-12-2021 - 11:55:57.237,11
